company_code,report_period,split,f6_inquiry_count_12m,f6_inquiry_count_24m,f6_inquiry_count_60m,f6_annual_report_inquiry_count,f6_attention_letter_count,f6_restructuring_inquiry_count,f6_first_inquiry_interval_days,f6_last_inquiry_interval_days,f6_avg_inquiry_interval_days,f6_inquiry_interval_cv,f6_unreplied_count,f6_severity_score
600766.SH,20240630,Train,2,5,9,1,0,2,2861.0,0.0,317.8888888888889,1.2688750459415021,1,1.0
600767.SH,20200331,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600767.SH,20200630,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600767.SH,20200930,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600767.SH,20201231,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600767.SH,20210331,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600767.SH,20210630,Test,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0,0.1
600767.SH,20210930,Test,1,1,1,1,0,0,92.0,92.0,0.0,0.0,0,0.1
600767.SH,20211231,Test,1,1,1,1,0,0,184.0,184.0,0.0,0.0,0,0.1
600767.SH,20220331,Test,1,1,1,1,0,0,274.0,274.0,0.0,0.0,0,0.1
600767.SH,20220630,Test,1,1,1,1,0,0,365.0,365.0,0.0,0.0,0,0.1
600767.SH,20220930,Test,0,1,1,1,0,0,457.0,457.0,0.0,0.0,0,0.1
600767.SH,20221231,Test,0,1,1,1,0,0,549.0,549.0,0.0,0.0,0,0.1
600767.SH,20230331,Test,2,3,3,1,0,0,639.0,31.0,304.0,0.9046052631578947,0,0.3
600767.SH,20230630,Test,2,3,3,1,0,0,730.0,122.0,304.0,0.9046052631578947,0,0.3
600767.SH,20231231,Test,2,2,3,1,0,0,914.0,306.0,304.0,0.9046052631578947,0,0.3
600767.SH,20240630,Test,0,2,3,1,0,0,1096.0,488.0,304.0,0.9046052631578947,0,0.3
600767.SH,20241231,Test,0,2,3,1,0,0,1280.0,672.0,304.0,0.9046052631578947,0,0.3
600768.SH,20200331,Validation,1,1,1,0,0,1,109.0,109.0,0.0,0.0,0,0.1
600768.SH,20200630,Validation,1,1,1,0,0,1,200.0,200.0,0.0,0.0,0,0.1
600768.SH,20200930,Validation,1,1,1,0,0,1,292.0,292.0,0.0,0.0,0,0.1
600768.SH,20201231,Validation,0,1,1,0,0,1,384.0,384.0,0.0,0.0,0,0.1
600768.SH,20210331,Validation,0,1,1,0,0,1,474.0,474.0,0.0,0.0,0,0.1
600768.SH,20210630,Validation,0,1,1,0,0,1,565.0,565.0,0.0,0.0,0,0.1
600768.SH,20210930,Validation,0,1,1,0,0,1,657.0,657.0,0.0,0.0,0,0.1
600768.SH,20211231,Validation,0,0,1,0,0,1,749.0,749.0,0.0,0.0,0,0.1
600768.SH,20220331,Validation,0,0,1,0,0,1,839.0,839.0,0.0,0.0,0,0.1
600768.SH,20220630,Validation,0,0,1,0,0,1,930.0,930.0,0.0,0.0,0,0.1
600768.SH,20220930,Validation,0,0,1,0,0,1,1022.0,1022.0,0.0,0.0,0,0.1
600768.SH,20221231,Validation,0,0,1,0,0,1,1114.0,1114.0,0.0,0.0,0,0.1
600768.SH,20230331,Validation,0,0,1,0,0,1,1204.0,1204.0,0.0,0.0,0,0.1
600768.SH,20230630,Validation,0,0,1,0,0,1,1295.0,1295.0,0.0,0.0,0,0.1
600768.SH,20230930,Validation,0,0,1,0,0,1,1387.0,1387.0,0.0,0.0,0,0.1
600768.SH,20231231,Validation,0,0,1,0,0,1,1479.0,1479.0,0.0,0.0,0,0.1
600768.SH,20240331,Validation,0,0,1,0,0,1,1570.0,1570.0,0.0,0.0,0,0.1
600768.SH,20240630,Validation,1,1,2,0,0,2,1661.0,0.0,1661.0,0.0,0,0.2
600768.SH,20240930,Validation,1,1,2,0,0,2,1753.0,92.0,1661.0,0.0,0,0.2
600768.SH,20241231,Validation,1,1,1,0,0,2,1845.0,184.0,1661.0,0.0,0,0.2
600770.SH,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600770.SH,20200630,Train,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0,0.1
600770.SH,20200930,Train,1,1,1,1,0,0,92.0,92.0,0.0,0.0,0,0.1
600770.SH,20201231,Train,1,1,1,1,0,0,184.0,184.0,0.0,0.0,0,0.1
600770.SH,20210331,Train,1,1,1,1,0,0,274.0,274.0,0.0,0.0,0,0.1
600770.SH,20210630,Train,1,1,1,1,0,0,365.0,365.0,0.0,0.0,0,0.1
600770.SH,20210930,Train,0,1,1,1,0,0,457.0,457.0,0.0,0.0,0,0.1
600770.SH,20211231,Train,0,1,1,1,0,0,549.0,549.0,0.0,0.0,0,0.1
600770.SH,20220331,Train,0,1,1,1,0,0,639.0,639.0,0.0,0.0,0,0.1
600770.SH,20220630,Train,0,1,1,1,0,0,730.0,730.0,0.0,0.0,0,0.1
600770.SH,20220930,Train,0,0,1,1,0,0,822.0,822.0,0.0,0.0,0,0.1
600770.SH,20221231,Train,0,0,1,1,0,0,914.0,914.0,0.0,0.0,0,0.1
600770.SH,20230331,Train,0,0,1,1,0,0,1004.0,1004.0,0.0,0.0,0,0.1
600770.SH,20230630,Train,0,0,1,1,0,0,1095.0,1095.0,0.0,0.0,0,0.1
600770.SH,20230930,Train,0,0,1,1,0,0,1187.0,1187.0,0.0,0.0,0,0.1
600770.SH,20231231,Train,0,0,1,1,0,0,1279.0,1279.0,0.0,0.0,0,0.1
600770.SH,20240331,Train,0,0,1,1,0,0,1370.0,1370.0,0.0,0.0,0,0.1
600770.SH,20240630,Train,0,0,1,1,0,0,1461.0,1461.0,0.0,0.0,0,0.1
600770.SH,20240930,Train,0,0,1,1,0,0,1553.0,1553.0,0.0,0.0,0,0.1
600770.SH,20241231,Train,0,0,1,1,0,0,1645.0,1645.0,0.0,0.0,0,0.1
600771.SH,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600771.SH,20200630,Train,1,1,1,1,0,0,20.0,20.0,0.0,0.0,0,0.1
600771.SH,20200930,Train,1,1,1,1,0,0,112.0,112.0,0.0,0.0,0,0.1
600771.SH,20201231,Train,1,1,1,1,0,0,204.0,204.0,0.0,0.0,0,0.1
600771.SH,20210331,Train,1,1,1,1,0,0,294.0,294.0,0.0,0.0,0,0.1
600771.SH,20210630,Train,1,2,2,2,0,0,385.0,29.0,356.0,0.0,0,0.2
600771.SH,20210930,Train,1,2,2,2,0,0,477.0,121.0,356.0,0.0,0,0.2
600771.SH,20211231,Train,1,2,2,2,0,0,569.0,213.0,356.0,0.0,0,0.2
600771.SH,20220331,Train,1,2,2,2,0,0,659.0,303.0,356.0,0.0,0,0.2
600771.SH,20220630,Train,0,1,2,2,0,0,750.0,394.0,356.0,0.0,0,0.2
600771.SH,20220930,Train,0,1,2,2,0,0,842.0,486.0,356.0,0.0,0,0.2
600771.SH,20221231,Train,0,1,2,2,0,0,934.0,578.0,356.0,0.0,0,0.2
600771.SH,20230331,Train,0,1,2,2,0,0,1024.0,668.0,356.0,0.0,0,0.2
600771.SH,20230630,Train,0,0,2,2,0,0,1115.0,759.0,356.0,0.0,0,0.2
600771.SH,20230930,Train,0,0,2,2,0,0,1207.0,851.0,356.0,0.0,0,0.2
600771.SH,20231231,Train,0,0,2,2,0,0,1299.0,943.0,356.0,0.0,0,0.2
600771.SH,20240331,Train,0,0,2,2,0,0,1390.0,1034.0,356.0,0.0,0,0.2
600771.SH,20240630,Train,0,0,2,2,0,0,1481.0,1125.0,356.0,0.0,0,0.2
600771.SH,20240930,Train,0,0,2,2,0,0,1573.0,1217.0,356.0,0.0,0,0.2
600771.SH,20241231,Train,0,0,2,2,0,0,1665.0,1309.0,356.0,0.0,0,0.2
600774.SH,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600774.SH,20200630,Train,1,1,1,0,0,0,0.0,0.0,0.0,0.0,1,0.1
600774.SH,20200930,Train,1,1,1,0,0,0,92.0,92.0,0.0,0.0,0,0.1
600774.SH,20201231,Train,1,1,1,0,0,0,184.0,184.0,0.0,0.0,0,0.1
600774.SH,20210331,Train,1,1,1,0,0,0,274.0,274.0,0.0,0.0,0,0.1
600774.SH,20210630,Train,2,2,2,0,0,0,365.0,7.0,358.0,0.0,1,0.2
600774.SH,20210930,Train,1,2,2,0,0,0,457.0,99.0,358.0,0.0,1,0.2
600774.SH,20211231,Train,1,2,2,0,0,0,549.0,191.0,358.0,0.0,1,0.2
600774.SH,20220331,Train,1,2,2,0,0,0,639.0,281.0,358.0,0.0,1,0.2
600774.SH,20220630,Train,0,2,2,0,0,0,730.0,372.0,358.0,0.0,1,0.2
600774.SH,20220930,Train,0,1,2,0,0,0,822.0,464.0,358.0,0.0,1,0.2
600774.SH,20221231,Train,0,1,2,0,0,0,914.0,556.0,358.0,0.0,1,0.2
600774.SH,20230331,Train,0,1,2,0,0,0,1004.0,646.0,358.0,0.0,1,0.2
600774.SH,20230630,Train,0,0,2,0,0,0,1095.0,737.0,358.0,0.0,1,0.2
600774.SH,20230930,Train,0,0,2,0,0,0,1187.0,829.0,358.0,0.0,1,0.2
600774.SH,20231231,Train,0,0,2,0,0,0,1279.0,921.0,358.0,0.0,1,0.2
600774.SH,20240331,Train,0,0,2,0,0,0,1370.0,1012.0,358.0,0.0,1,0.2
600774.SH,20240630,Train,0,0,2,0,0,0,1461.0,1103.0,358.0,0.0,1,0.2
600774.SH,20240930,Train,0,0,2,0,0,0,1553.0,1195.0,358.0,0.0,1,0.2
600774.SH,20241231,Train,0,0,2,0,0,0,1645.0,1287.0,358.0,0.0,1,0.2
600777.SH,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600777.SH,20200630,Train,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0,0.1
600777.SH,20200930,Train,1,1,1,1,0,0,92.0,92.0,0.0,0.0,0,0.1
600777.SH,20201231,Train,1,1,1,1,0,0,184.0,184.0,0.0,0.0,0,0.1
600777.SH,20210331,Train,1,1,1,1,0,0,274.0,274.0,0.0,0.0,0,0.1
600777.SH,20210630,Train,1,1,1,1,0,0,365.0,365.0,0.0,0.0,0,0.1
600777.SH,20210930,Train,0,1,1,1,0,0,457.0,457.0,0.0,0.0,0,0.1
600777.SH,20211231,Train,0,1,1,1,0,0,549.0,549.0,0.0,0.0,0,0.1
600777.SH,20220331,Train,0,1,1,1,0,0,639.0,639.0,0.0,0.0,0,0.1
600777.SH,20220630,Train,1,2,2,1,0,0,730.0,0.0,730.0,0.0,0,0.2
600777.SH,20220930,Train,1,1,2,1,0,0,822.0,92.0,730.0,0.0,0,0.2
600777.SH,20221231,Train,1,1,2,1,0,0,914.0,184.0,730.0,0.0,0,0.2
600777.SH,20230331,Train,1,1,2,1,0,0,1004.0,274.0,730.0,0.0,0,0.2
600777.SH,20230630,Train,2,2,3,1,0,0,1095.0,0.0,547.5,0.3333333333333333,0,0.3
600777.SH,20230930,Train,1,2,3,1,0,0,1187.0,92.0,547.5,0.3333333333333333,0,0.3
600777.SH,20231231,Train,1,2,3,1,0,0,1279.0,184.0,547.5,0.3333333333333333,0,0.3
600777.SH,20240331,Train,1,2,3,1,0,0,1370.0,275.0,547.5,0.3333333333333333,0,0.3
600777.SH,20240630,Train,1,2,4,1,0,0,1461.0,0.0,487.0,0.352828404130845,0,0.4
600777.SH,20240930,Train,1,2,4,1,0,0,1553.0,92.0,487.0,0.352828404130845,0,0.4
600777.SH,20241231,Train,1,2,4,1,0,0,1645.0,184.0,487.0,0.352828404130845,0,0.4
600781.SH,20200331,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600781.SH,20200630,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600781.SH,20200930,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600781.SH,20201231,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600781.SH,20210331,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600781.SH,20210630,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600781.SH,20210930,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600781.SH,20211231,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600781.SH,20220331,Test,1,1,1,0,0,0,10.0,10.0,0.0,0.0,0,0.1
600781.SH,20220630,Test,2,2,2,1,0,0,101.0,0.0,101.0,0.0,0,0.2
600781.SH,20220930,Test,2,2,2,1,0,0,193.0,92.0,101.0,0.0,0,0.2
600781.SH,20221231,Test,2,2,2,1,0,0,285.0,184.0,101.0,0.0,0,0.2
600781.SH,20230331,Test,1,2,2,1,0,0,375.0,274.0,101.0,0.0,0,0.2
600783.SH,20200331,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600783.SH,20200630,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600783.SH,20200930,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600783.SH,20201231,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600783.SH,20210331,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600783.SH,20210630,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600783.SH,20210930,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600783.SH,20211231,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600783.SH,20220331,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600783.SH,20220630,Test,1,1,1,0,0,1,73.0,73.0,0.0,0.0,0,0.1
600783.SH,20220930,Test,1,1,1,0,0,1,165.0,165.0,0.0,0.0,0,0.1
600783.SH,20221231,Test,1,1,1,0,0,1,257.0,257.0,0.0,0.0,0,0.1
600783.SH,20230331,Test,1,1,1,0,0,1,347.0,347.0,0.0,0.0,0,0.1
600783.SH,20230630,Test,0,1,1,0,0,1,438.0,438.0,0.0,0.0,0,0.1
600783.SH,20230930,Test,0,1,1,0,0,1,530.0,530.0,0.0,0.0,0,0.1
600783.SH,20231231,Test,0,1,1,0,0,1,622.0,622.0,0.0,0.0,0,0.1
600783.SH,20240331,Test,0,1,1,0,0,1,713.0,713.0,0.0,0.0,0,0.1
600783.SH,20240630,Test,0,0,1,0,0,1,804.0,804.0,0.0,0.0,0,0.1
600783.SH,20240930,Test,0,0,1,0,0,1,896.0,896.0,0.0,0.0,0,0.1
600783.SH,20241231,Test,0,0,1,0,0,1,988.0,988.0,0.0,0.0,0,0.1
600787.SH,20200331,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600787.SH,20200630,Test,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0.1
600787.SH,20200930,Test,1,1,1,0,0,0,92.0,92.0,0.0,0.0,0,0.1
600787.SH,20201231,Test,1,1,1,0,0,0,184.0,184.0,0.0,0.0,0,0.1
600787.SH,20210331,Test,1,1,1,0,0,0,274.0,274.0,0.0,0.0,0,0.1
600787.SH,20210630,Test,1,1,1,0,0,0,365.0,365.0,0.0,0.0,0,0.1
600787.SH,20210930,Test,0,1,1,0,0,0,457.0,457.0,0.0,0.0,0,0.1
600787.SH,20211231,Test,0,1,1,0,0,0,549.0,549.0,0.0,0.0,0,0.1
600787.SH,20220331,Test,0,1,1,0,0,0,639.0,639.0,0.0,0.0,0,0.1
600787.SH,20220630,Test,0,1,1,0,0,0,730.0,730.0,0.0,0.0,0,0.1
600787.SH,20220930,Test,0,0,1,0,0,0,822.0,822.0,0.0,0.0,0,0.1
600787.SH,20221231,Test,0,0,1,0,0,0,914.0,914.0,0.0,0.0,0,0.1
600787.SH,20230331,Test,0,0,1,0,0,0,1004.0,1004.0,0.0,0.0,0,0.1
600787.SH,20230630,Test,0,0,1,0,0,0,1095.0,1095.0,0.0,0.0,0,0.1
600787.SH,20230930,Test,0,0,1,0,0,0,1187.0,1187.0,0.0,0.0,0,0.1
600787.SH,20231231,Test,0,0,1,0,0,0,1279.0,1279.0,0.0,0.0,0,0.1
600787.SH,20240331,Test,0,0,1,0,0,0,1370.0,1370.0,0.0,0.0,0,0.1
600787.SH,20240630,Test,0,0,1,0,0,0,1461.0,1461.0,0.0,0.0,0,0.1
600787.SH,20240930,Test,0,0,1,0,0,0,1553.0,1553.0,0.0,0.0,0,0.1
600787.SH,20241231,Test,0,0,1,0,0,0,1645.0,1645.0,0.0,0.0,0,0.1
600792.SH,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600792.SH,20200630,Train,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0,0.1
600792.SH,20200930,Train,1,1,1,1,0,0,92.0,92.0,0.0,0.0,0,0.1
600792.SH,20201231,Train,1,1,1,1,0,0,184.0,184.0,0.0,0.0,0,0.1
600792.SH,20210331,Train,1,1,1,1,0,0,274.0,274.0,0.0,0.0,0,0.1
600792.SH,20210630,Train,1,1,1,1,0,0,365.0,365.0,0.0,0.0,0,0.1
600792.SH,20210930,Train,0,1,1,1,0,0,457.0,457.0,0.0,0.0,0,0.1
600792.SH,20211231,Train,0,1,1,1,0,0,549.0,549.0,0.0,0.0,0,0.1
600792.SH,20220331,Train,0,1,1,1,0,0,639.0,639.0,0.0,0.0,0,0.1
600792.SH,20220630,Train,0,1,1,1,0,0,730.0,730.0,0.0,0.0,0,0.1
600792.SH,20220930,Train,0,0,1,1,0,0,822.0,822.0,0.0,0.0,0,0.1
600792.SH,20221231,Train,0,0,1,1,0,0,914.0,914.0,0.0,0.0,0,0.1
600792.SH,20230331,Train,0,0,1,1,0,0,1004.0,1004.0,0.0,0.0,0,0.1
600792.SH,20230630,Train,0,0,1,1,0,0,1095.0,1095.0,0.0,0.0,0,0.1
600792.SH,20230930,Train,0,0,1,1,0,0,1187.0,1187.0,0.0,0.0,0,0.1
600792.SH,20231231,Train,0,0,1,1,0,0,1279.0,1279.0,0.0,0.0,0,0.1
600792.SH,20240331,Train,0,0,1,1,0,0,1370.0,1370.0,0.0,0.0,0,0.1
600792.SH,20240630,Train,0,0,1,1,0,0,1461.0,1461.0,0.0,0.0,0,0.1
600792.SH,20240930,Train,0,0,1,1,0,0,1553.0,1553.0,0.0,0.0,0,0.1
600792.SH,20241231,Train,0,0,1,1,0,0,1645.0,1645.0,0.0,0.0,0,0.1
600796.SH,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600796.SH,20200630,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600796.SH,20200930,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600796.SH,20201231,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600796.SH,20210331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600796.SH,20210630,Train,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0.1
600796.SH,20210930,Train,1,1,1,0,0,0,92.0,92.0,0.0,0.0,0,0.1
600796.SH,20211231,Train,1,1,1,0,0,0,184.0,184.0,0.0,0.0,0,0.1
600796.SH,20220331,Train,1,1,1,0,0,0,274.0,274.0,0.0,0.0,0,0.1
600796.SH,20220630,Train,1,1,1,0,0,0,365.0,365.0,0.0,0.0,0,0.1
600796.SH,20220930,Train,0,1,1,0,0,0,457.0,457.0,0.0,0.0,0,0.1
600796.SH,20221231,Train,0,1,1,0,0,0,549.0,549.0,0.0,0.0,0,0.1
600796.SH,20230331,Train,0,1,1,0,0,0,639.0,639.0,0.0,0.0,0,0.1
600796.SH,20230630,Train,0,1,1,0,0,0,730.0,730.0,0.0,0.0,0,0.1
600796.SH,20230930,Train,0,0,1,0,0,0,822.0,822.0,0.0,0.0,0,0.1
600796.SH,20231231,Train,0,0,1,0,0,0,914.0,914.0,0.0,0.0,0,0.1
600796.SH,20240331,Train,0,0,1,0,0,0,1005.0,1005.0,0.0,0.0,0,0.1
600796.SH,20240630,Train,0,0,1,0,0,0,1096.0,1096.0,0.0,0.0,0,0.1
600796.SH,20240930,Train,0,0,1,0,0,0,1188.0,1188.0,0.0,0.0,0,0.1
600796.SH,20241231,Train,0,0,1,0,0,0,1280.0,1280.0,0.0,0.0,0,0.1
600797.SH,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600797.SH,20200630,Train,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0,0.1
600797.SH,20200930,Train,1,1,1,1,0,0,92.0,92.0,0.0,0.0,0,0.1
600797.SH,20201231,Train,1,1,1,1,0,0,184.0,184.0,0.0,0.0,0,0.1
600797.SH,20210331,Train,1,1,1,1,0,0,274.0,274.0,0.0,0.0,0,0.1
600797.SH,20210630,Train,2,2,2,1,0,0,365.0,0.0,365.0,0.0,1,0.2
600797.SH,20210930,Train,1,2,2,1,0,0,457.0,92.0,365.0,0.0,1,0.2
600797.SH,20211231,Train,1,2,2,1,0,0,549.0,184.0,365.0,0.0,1,0.2
600797.SH,20220331,Train,1,2,2,1,0,0,639.0,274.0,365.0,0.0,0,0.2
600797.SH,20220630,Train,1,2,2,1,0,0,730.0,365.0,365.0,0.0,0,0.2
600797.SH,20220930,Train,0,1,2,1,0,0,822.0,457.0,365.0,0.0,0,0.2
600797.SH,20221231,Train,0,1,2,1,0,0,914.0,549.0,365.0,0.0,0,0.2
600797.SH,20230331,Train,0,1,2,1,0,0,1004.0,639.0,365.0,0.0,0,0.2
600797.SH,20230630,Train,0,1,2,1,0,0,1095.0,730.0,365.0,0.0,0,0.2
600797.SH,20230930,Train,0,0,2,1,0,0,1187.0,822.0,365.0,0.0,0,0.2
600797.SH,20231231,Train,0,0,2,1,0,0,1279.0,914.0,365.0,0.0,0,0.2
600797.SH,20240331,Train,0,0,2,1,0,0,1370.0,1005.0,365.0,0.0,0,0.2
600797.SH,20240630,Train,0,0,2,1,0,0,1461.0,1096.0,365.0,0.0,0,0.2
600797.SH,20240930,Train,0,0,2,1,0,0,1553.0,1188.0,365.0,0.0,0,0.2
600797.SH,20241231,Train,0,0,2,1,0,0,1645.0,1280.0,365.0,0.0,0,0.2
600803.SH,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600803.SH,20200630,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600803.SH,20200930,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600803.SH,20201231,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600803.SH,20210331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600803.SH,20210630,Train,1,1,1,0,0,1,0.0,0.0,0.0,0.0,1,0.1
600803.SH,20210930,Train,1,1,1,0,0,1,92.0,92.0,0.0,0.0,1,0.1
600803.SH,20211231,Train,1,1,1,0,0,1,184.0,184.0,0.0,0.0,0,0.1
600803.SH,20220331,Train,1,1,1,0,0,1,274.0,274.0,0.0,0.0,0,0.1
600803.SH,20220630,Train,1,1,1,0,0,1,365.0,365.0,0.0,0.0,0,0.1
600803.SH,20220930,Train,0,1,1,0,0,1,457.0,457.0,0.0,0.0,0,0.1
600803.SH,20221231,Train,0,1,1,0,0,1,549.0,549.0,0.0,0.0,0,0.1
600803.SH,20230331,Train,0,1,1,0,0,1,639.0,639.0,0.0,0.0,0,0.1
600803.SH,20230630,Train,0,1,1,0,0,1,730.0,730.0,0.0,0.0,0,0.1
600803.SH,20230930,Train,0,0,1,0,0,1,822.0,822.0,0.0,0.0,0,0.1
600803.SH,20231231,Train,0,0,1,0,0,1,914.0,914.0,0.0,0.0,0,0.1
600803.SH,20240331,Train,0,0,1,0,0,1,1005.0,1005.0,0.0,0.0,0,0.1
600803.SH,20240630,Train,0,0,1,0,0,1,1096.0,1096.0,0.0,0.0,0,0.1
600803.SH,20240930,Train,0,0,1,0,0,1,1188.0,1188.0,0.0,0.0,0,0.1
600803.SH,20241231,Train,0,0,1,0,0,1,1280.0,1280.0,0.0,0.0,0,0.1
600804.SH,20200331,Test,1,1,1,1,0,0,69.0,69.0,0.0,0.0,0,0.1
600804.SH,20200630,Test,3,3,3,1,0,0,160.0,0.0,80.0,0.2125,0,0.3
600804.SH,20200930,Test,3,3,3,1,0,0,252.0,92.0,80.0,0.2125,0,0.3
600804.SH,20201231,Test,3,3,3,1,0,0,344.0,184.0,80.0,0.2125,0,0.3
600804.SH,20210331,Test,2,3,3,1,0,0,434.0,274.0,80.0,0.2125,0,0.3
600804.SH,20210630,Test,1,3,3,1,0,0,525.0,365.0,80.0,0.2125,0,0.3
600804.SH,20210930,Test,0,3,3,1,0,0,617.0,457.0,80.0,0.2125,0,0.3
600804.SH,20211231,Test,0,3,3,1,0,0,709.0,549.0,80.0,0.2125,0,0.3
600804.SH,20220331,Test,0,2,3,1,0,0,799.0,639.0,80.0,0.2125,0,0.3
600804.SH,20220630,Test,2,3,5,1,0,0,890.0,47.0,210.75,1.2544129230602399,0,0.5
600804.SH,20220930,Test,2,2,5,1,0,0,982.0,139.0,210.75,1.2544129230602399,0,0.5
600804.SH,20221231,Test,2,2,5,1,0,0,1074.0,231.0,210.75,1.2544129230602399,0,0.5
600804.SH,20230331,Test,2,2,5,1,0,0,1164.0,321.0,210.75,1.2544129230602399,0,0.5
600804.SH,20230630,Test,0,2,5,1,0,0,1255.0,412.0,210.75,1.2544129230602399,0,0.5
600804.SH,20230930,Test,0,2,5,1,0,0,1347.0,504.0,210.75,1.2544129230602399,0,0.5
600804.SH,20231231,Test,0,2,5,1,0,0,1439.0,596.0,210.75,1.2544129230602399,0,0.5
600804.SH,20240331,Test,0,2,5,1,0,0,1530.0,687.0,210.75,1.2544129230602399,0,0.5
600804.SH,20240630,Test,1,1,6,2,0,0,1621.0,0.0,324.2,1.0108356667203446,0,0.6
600804.SH,20240930,Test,1,1,6,2,0,0,1713.0,92.0,324.2,1.0108356667203446,0,0.6
600804.SH,20241231,Test,1,1,6,2,0,0,1805.0,184.0,324.2,1.0108356667203446,0,0.6
600805.SH,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600805.SH,20200630,Train,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0,0.1
600805.SH,20200930,Train,1,1,1,1,0,0,92.0,92.0,0.0,0.0,0,0.1
600805.SH,20201231,Train,1,1,1,1,0,0,184.0,184.0,0.0,0.0,0,0.1
600805.SH,20210331,Train,1,1,1,1,0,0,274.0,274.0,0.0,0.0,0,0.1
600805.SH,20210630,Train,1,1,1,1,0,0,365.0,365.0,0.0,0.0,0,0.1
600805.SH,20210930,Train,0,1,1,1,0,0,457.0,457.0,0.0,0.0,0,0.1
600805.SH,20211231,Train,0,1,1,1,0,0,549.0,549.0,0.0,0.0,0,0.1
600805.SH,20220331,Train,0,1,1,1,0,0,639.0,639.0,0.0,0.0,0,0.1
600805.SH,20220630,Train,0,1,1,1,0,0,730.0,730.0,0.0,0.0,0,0.1
600805.SH,20220930,Train,0,0,1,1,0,0,822.0,822.0,0.0,0.0,0,0.1
600805.SH,20221231,Train,0,0,1,1,0,0,914.0,914.0,0.0,0.0,0,0.1
600805.SH,20230331,Train,0,0,1,1,0,0,1004.0,1004.0,0.0,0.0,0,0.1
600805.SH,20230630,Train,0,0,1,1,0,0,1095.0,1095.0,0.0,0.0,0,0.1
600805.SH,20230930,Train,0,0,1,1,0,0,1187.0,1187.0,0.0,0.0,0,0.1
600805.SH,20231231,Train,0,0,1,1,0,0,1279.0,1279.0,0.0,0.0,0,0.1
