company_code,report_period,split,gov_top1_holder_ratio,gov_top10_holder_ratio,gov_top10_hhi,gov_top1_top10_ratio,gov_top1_top2_gap,gov_top10_holder_count,governance_year,gov_board_size,gov_independent_director_count,gov_independent_director_ratio,audit_year,gov_big4_auditor,gov_nonstandard_audit_opinion,gov_audit_firm_change,gov_auditor_change
603997.SH,20240331,Train,0.23190000000000002,0.6043000000000001,0.10162767,0.38374979314909813,0.05540000000000003,10.0,2023,11.0,5.0,45.45,2023,0.0,0.0,0.0,1.0
603997.SH,20240630,Train,0.23190000000000002,0.6043000000000001,0.10162767,0.38374979314909813,0.05540000000000003,10.0,2023,11.0,5.0,45.45,2023,0.0,0.0,0.0,1.0
603997.SH,20240930,Train,0.23190000000000002,0.6043000000000001,0.10162767,0.38374979314909813,0.05540000000000003,10.0,2023,11.0,5.0,45.45,2023,0.0,0.0,0.0,1.0
603997.SH,20241231,Train,0.2127,0.5932,0.07400424000000001,0.3585637221847606,0.09670000000000001,10.0,2023,11.0,5.0,45.45,2023,0.0,0.0,0.0,1.0
603998.SH,20200331,Test,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,7.0,3.0,42.8571,2019,0.0,0.0,0.0,1.0
603998.SH,20200630,Test,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,7.0,3.0,42.8571,2019,0.0,0.0,0.0,1.0
603998.SH,20200930,Test,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,7.0,3.0,42.8571,2019,0.0,0.0,0.0,1.0
603998.SH,20201231,Test,0.36329999999999996,0.5193,0.13881227,0.6995956094742922,0.29029999999999995,10.0,2019,7.0,3.0,42.8571,2019,0.0,0.0,0.0,1.0
603998.SH,20210331,Test,0.36329999999999996,0.5193,0.13881227,0.6995956094742922,0.29029999999999995,10.0,2020,10.0,4.0,40.0,2020,0.0,0.0,0.0,1.0
603998.SH,20210630,Test,0.36329999999999996,0.5193,0.13881227,0.6995956094742922,0.29029999999999995,10.0,2020,10.0,4.0,40.0,2020,0.0,0.0,0.0,1.0
603998.SH,20210930,Test,0.36329999999999996,0.5193,0.13881227,0.6995956094742922,0.29029999999999995,10.0,2020,10.0,4.0,40.0,2020,0.0,0.0,0.0,1.0
603998.SH,20211231,Test,0.36329999999999996,0.49339999999999995,0.13592749999999998,0.7363194162950952,0.31339999999999996,10.0,2020,10.0,4.0,40.0,2020,0.0,0.0,0.0,1.0
603998.SH,20220331,Test,0.36329999999999996,0.49339999999999995,0.13592749999999998,0.7363194162950952,0.31339999999999996,10.0,2021,11.0,5.0,45.4545,2021,0.0,0.0,1.0,1.0
603998.SH,20220630,Test,0.36329999999999996,0.49339999999999995,0.13592749999999998,0.7363194162950952,0.31339999999999996,10.0,2021,11.0,5.0,45.4545,2021,0.0,0.0,1.0,1.0
603998.SH,20220930,Test,0.36329999999999996,0.49339999999999995,0.13592749999999998,0.7363194162950952,0.31339999999999996,10.0,2021,11.0,5.0,45.4545,2021,0.0,0.0,1.0,1.0
603998.SH,20221231,Test,0.3549,0.45159999999999995,0.12761624000000002,0.7858724534986715,0.3221,10.0,2021,11.0,5.0,45.4545,2021,0.0,0.0,1.0,1.0
603998.SH,20230331,Test,0.3549,0.45159999999999995,0.12761624000000002,0.7858724534986715,0.3221,10.0,2022,7.0,3.0,42.8571,2022,0.0,0.0,0.0,0.0
603998.SH,20230630,Test,0.3549,0.45159999999999995,0.12761624000000002,0.7858724534986715,0.3221,10.0,2022,7.0,3.0,42.8571,2022,0.0,0.0,0.0,0.0
603998.SH,20230930,Test,0.3549,0.45159999999999995,0.12761624000000002,0.7858724534986715,0.3221,10.0,2022,7.0,3.0,42.8571,2022,0.0,0.0,0.0,0.0
603998.SH,20231231,Test,0.35479999999999995,0.5051,0.12950332999999994,0.7024351613541872,0.3141999999999999,10.0,2022,7.0,3.0,42.8571,2022,0.0,0.0,0.0,0.0
603998.SH,20240331,Test,0.35479999999999995,0.5051,0.12950332999999994,0.7024351613541872,0.3141999999999999,10.0,2023,7.0,4.0,57.14,2023,0.0,0.0,0.0,1.0
603998.SH,20240630,Test,0.35479999999999995,0.5051,0.12950332999999994,0.7024351613541872,0.3141999999999999,10.0,2023,7.0,4.0,57.14,2023,0.0,0.0,0.0,1.0
603998.SH,20240930,Test,0.35479999999999995,0.5051,0.12950332999999994,0.7024351613541872,0.3141999999999999,10.0,2023,7.0,4.0,57.14,2023,0.0,0.0,0.0,1.0
603998.SH,20241231,Test,0.3553,0.48160000000000003,0.12820766,0.737749169435216,0.3345,10.0,2023,7.0,4.0,57.14,2023,0.0,0.0,0.0,1.0
605008.SH,20200331,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605008.SH,20200630,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605008.SH,20200930,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605008.SH,20201231,Train,0.6624,0.9041,0.46043895,0.7326623161154739,0.5224,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605008.SH,20210331,Train,0.6624,0.9041,0.46043895,0.7326623161154739,0.5224,10.0,2020,10.0,4.0,40.0,2020,0.0,0.0,0.0,1.0
605008.SH,20210630,Train,0.6624,0.9041,0.46043895,0.7326623161154739,0.5224,10.0,2020,10.0,4.0,40.0,2020,0.0,0.0,0.0,1.0
605008.SH,20210930,Train,0.6624,0.9041,0.46043895,0.7326623161154739,0.5224,10.0,2020,10.0,4.0,40.0,2020,0.0,0.0,0.0,1.0
605008.SH,20211231,Train,0.6624,0.8691000000000001,0.45921971,0.7621677597514669,0.5224,10.0,2020,10.0,4.0,40.0,2020,0.0,0.0,0.0,1.0
605008.SH,20220331,Train,0.6624,0.8691000000000001,0.45921971,0.7621677597514669,0.5224,10.0,2021,7.0,3.0,42.8571,2021,0.0,0.0,0.0,1.0
605008.SH,20220630,Train,0.6624,0.8691000000000001,0.45921971,0.7621677597514669,0.5224,10.0,2021,7.0,3.0,42.8571,2021,0.0,0.0,0.0,1.0
605008.SH,20220930,Train,0.6624,0.8691000000000001,0.45921971,0.7621677597514669,0.5224,10.0,2021,7.0,3.0,42.8571,2021,0.0,0.0,0.0,1.0
605008.SH,20221231,Train,0.6624,0.8684999999999999,0.45932997000000003,0.7626943005181348,0.5224,10.0,2021,7.0,3.0,42.8571,2021,0.0,0.0,0.0,1.0
605008.SH,20230331,Train,0.6624,0.8684999999999999,0.45932997000000003,0.7626943005181348,0.5224,10.0,2022,7.0,3.0,42.8571,2022,0.0,0.0,0.0,1.0
605008.SH,20230630,Train,0.6624,0.8684999999999999,0.45932997000000003,0.7626943005181348,0.5224,10.0,2022,7.0,3.0,42.8571,2022,0.0,0.0,0.0,1.0
605008.SH,20230930,Train,0.6624,0.8684999999999999,0.45932997000000003,0.7626943005181348,0.5224,10.0,2022,7.0,3.0,42.8571,2022,0.0,0.0,0.0,1.0
605008.SH,20231231,Train,0.6624,0.8688000000000001,0.45931392,0.7624309392265192,0.5224,10.0,2022,7.0,3.0,42.8571,2022,0.0,0.0,0.0,1.0
605008.SH,20240331,Train,0.6624,0.8688000000000001,0.45931392,0.7624309392265192,0.5224,10.0,2023,10.0,4.0,40.0,2023,0.0,0.0,0.0,1.0
605008.SH,20240630,Train,0.6624,0.8688000000000001,0.45931392,0.7624309392265192,0.5224,10.0,2023,10.0,4.0,40.0,2023,0.0,0.0,0.0,1.0
605008.SH,20240930,Train,0.6624,0.8688000000000001,0.45931392,0.7624309392265192,0.5224,10.0,2023,10.0,4.0,40.0,2023,0.0,0.0,0.0,1.0
605008.SH,20241231,Train,0.6587000000000001,0.8627,0.45438979000000007,0.7635330937753565,0.5195000000000001,10.0,2023,10.0,4.0,40.0,2023,0.0,0.0,0.0,1.0
605081.SH,20200331,Test,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605081.SH,20200630,Test,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605081.SH,20200930,Test,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605081.SH,20201231,Test,0.3009,0.6737,0.10951010999999998,0.4466379694225917,0.21550000000000002,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605081.SH,20210331,Test,0.3009,0.6737,0.10951010999999998,0.4466379694225917,0.21550000000000002,10.0,2020,9.0,4.0,40.0,2020,0.0,0.0,0.0,1.0
605081.SH,20210630,Test,0.3009,0.6737,0.10951010999999998,0.4466379694225917,0.21550000000000002,10.0,2020,9.0,4.0,40.0,2020,0.0,0.0,0.0,1.0
605081.SH,20210930,Test,0.3009,0.6737,0.10951010999999998,0.4466379694225917,0.21550000000000002,10.0,2020,9.0,4.0,40.0,2020,0.0,0.0,0.0,1.0
605081.SH,20211231,Test,0.2256,0.5051,0.061556229999999997,0.44664422886557115,0.1616,10.0,2020,9.0,4.0,40.0,2020,0.0,0.0,0.0,1.0
605081.SH,20220331,Test,0.2256,0.5051,0.061556229999999997,0.44664422886557115,0.1616,10.0,2021,16.0,5.0,31.25,2021,0.0,0.0,0.0,1.0
605081.SH,20220630,Test,0.2256,0.5051,0.061556229999999997,0.44664422886557115,0.1616,10.0,2021,16.0,5.0,31.25,2021,0.0,0.0,0.0,1.0
605081.SH,20220930,Test,0.2256,0.5051,0.061556229999999997,0.44664422886557115,0.1616,10.0,2021,16.0,5.0,31.25,2021,0.0,0.0,0.0,1.0
605081.SH,20221231,Test,0.2256,0.4704999999999999,0.06009425000000001,0.479489904357067,0.1616,10.0,2021,16.0,5.0,31.25,2021,0.0,0.0,0.0,1.0
605081.SH,20230331,Test,0.2256,0.4704999999999999,0.06009425000000001,0.479489904357067,0.1616,10.0,2022,9.0,4.0,44.4444,2022,0.0,0.0,0.0,1.0
605081.SH,20230630,Test,0.2256,0.4704999999999999,0.06009425000000001,0.479489904357067,0.1616,10.0,2022,9.0,4.0,44.4444,2022,0.0,0.0,0.0,1.0
605081.SH,20230930,Test,0.2256,0.4704999999999999,0.06009425000000001,0.479489904357067,0.1616,10.0,2022,9.0,4.0,44.4444,2022,0.0,0.0,0.0,1.0
605081.SH,20231231,Test,0.2256,0.44909999999999994,0.059550950000000005,0.5023380093520374,0.1616,10.0,2022,9.0,4.0,44.4444,2022,0.0,0.0,0.0,1.0
605081.SH,20240331,Test,0.2256,0.44909999999999994,0.059550950000000005,0.5023380093520374,0.1616,10.0,2023,14.0,7.0,50.0,2023,0.0,0.0,0.0,0.0
605081.SH,20240630,Test,0.2256,0.44909999999999994,0.059550950000000005,0.5023380093520374,0.1616,10.0,2023,14.0,7.0,50.0,2023,0.0,0.0,0.0,0.0
605081.SH,20240930,Test,0.2256,0.44909999999999994,0.059550950000000005,0.5023380093520374,0.1616,10.0,2023,14.0,7.0,50.0,2023,0.0,0.0,0.0,0.0
605081.SH,20241231,Test,0.2256,0.41559999999999997,0.0582582,0.5428296438883542,0.1616,10.0,2023,14.0,7.0,50.0,2023,0.0,0.0,0.0,0.0
605090.SH,20200331,Test,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605090.SH,20200630,Test,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605090.SH,20200930,Test,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605090.SH,20201231,Test,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605090.SH,20210331,Test,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2020,9.0,4.0,40.0,2020,0.0,0.0,0.0,1.0
605090.SH,20210630,Test,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2020,9.0,4.0,40.0,2020,0.0,0.0,0.0,1.0
605090.SH,20210930,Test,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2020,9.0,4.0,40.0,2020,0.0,0.0,0.0,1.0
605090.SH,20211231,Test,0.3235,0.7209000000000001,0.13063857,0.44874462477458726,0.2064,10.0,2020,9.0,4.0,40.0,2020,0.0,0.0,0.0,1.0
605090.SH,20220331,Test,0.3235,0.7209000000000001,0.13063857,0.44874462477458726,0.2064,10.0,2021,9.0,4.0,40.0,2021,0.0,0.0,0.0,1.0
605090.SH,20220630,Test,0.3235,0.7209000000000001,0.13063857,0.44874462477458726,0.2064,10.0,2021,9.0,4.0,40.0,2021,0.0,0.0,0.0,1.0
605090.SH,20220930,Test,0.3235,0.7209000000000001,0.13063857,0.44874462477458726,0.2064,10.0,2021,9.0,4.0,40.0,2021,0.0,0.0,0.0,1.0
605090.SH,20221231,Test,0.3207,0.6829999999999999,0.1264187,0.46954612005856516,0.2046,10.0,2021,9.0,4.0,40.0,2021,0.0,0.0,0.0,1.0
605090.SH,20230331,Test,0.3207,0.6829999999999999,0.1264187,0.46954612005856516,0.2046,10.0,2022,9.0,4.0,44.4444,2022,0.0,0.0,0.0,1.0
605090.SH,20230630,Test,0.3207,0.6829999999999999,0.1264187,0.46954612005856516,0.2046,10.0,2022,9.0,4.0,44.4444,2022,0.0,0.0,0.0,1.0
605090.SH,20230930,Test,0.3207,0.6829999999999999,0.1264187,0.46954612005856516,0.2046,10.0,2022,9.0,4.0,44.4444,2022,0.0,0.0,0.0,1.0
605090.SH,20231231,Test,0.3188,0.6599,0.12355186999999997,0.4831035005303833,0.20339999999999997,10.0,2022,9.0,4.0,44.4444,2022,0.0,0.0,0.0,1.0
605090.SH,20240331,Test,0.3188,0.6599,0.12355186999999997,0.4831035005303833,0.20339999999999997,10.0,2023,11.0,6.0,54.55,2023,1.0,0.0,1.0,1.0
605090.SH,20240630,Test,0.3188,0.6599,0.12355186999999997,0.4831035005303833,0.20339999999999997,10.0,2023,11.0,6.0,54.55,2023,1.0,0.0,1.0,1.0
605090.SH,20240930,Test,0.3188,0.6599,0.12355186999999997,0.4831035005303833,0.20339999999999997,10.0,2023,11.0,6.0,54.55,2023,1.0,0.0,1.0,1.0
605090.SH,20241231,Test,0.3111,0.5966999999999999,0.11522845000000001,0.5213675213675214,0.1984,10.0,2023,11.0,6.0,54.55,2023,1.0,0.0,1.0,1.0
605151.SH,20200331,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605151.SH,20200630,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605151.SH,20200930,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605151.SH,20201231,Train,0.1886,0.7174000000000001,0.07449634000000001,0.26289378310565925,0.0635,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605151.SH,20210331,Train,0.1886,0.7174000000000001,0.07449634000000001,0.26289378310565925,0.0635,10.0,2020,12.0,6.0,50.0,2020,0.0,0.0,0.0,1.0
605151.SH,20210630,Train,0.1886,0.7174000000000001,0.07449634000000001,0.26289378310565925,0.0635,10.0,2020,12.0,6.0,50.0,2020,0.0,0.0,0.0,1.0
605151.SH,20210930,Train,0.1886,0.7174000000000001,0.07449634000000001,0.26289378310565925,0.0635,10.0,2020,12.0,6.0,50.0,2020,0.0,0.0,0.0,1.0
605151.SH,20211231,Train,0.1886,0.7174000000000001,0.07449634000000001,0.26289378310565925,0.0635,10.0,2020,12.0,6.0,50.0,2020,0.0,0.0,0.0,1.0
605151.SH,20220331,Train,0.1886,0.7174000000000001,0.07449634000000001,0.26289378310565925,0.0635,10.0,2021,12.0,6.0,50.0,2021,0.0,0.0,0.0,1.0
605151.SH,20220630,Train,0.1886,0.7174000000000001,0.07449634000000001,0.26289378310565925,0.0635,10.0,2021,12.0,6.0,50.0,2021,0.0,0.0,0.0,1.0
605151.SH,20220930,Train,0.1886,0.7174000000000001,0.07449634000000001,0.26289378310565925,0.0635,10.0,2021,12.0,6.0,50.0,2021,0.0,0.0,0.0,1.0
605151.SH,20221231,Train,0.1863,0.7088,0.07271736000000001,0.2628386004514673,0.0627,10.0,2021,12.0,6.0,50.0,2021,0.0,0.0,0.0,1.0
605151.SH,20230331,Train,0.1863,0.7088,0.07271736000000001,0.2628386004514673,0.0627,10.0,2022,9.0,3.0,33.3333,2022,0.0,0.0,0.0,1.0
605151.SH,20230630,Train,0.1863,0.7088,0.07271736000000001,0.2628386004514673,0.0627,10.0,2022,9.0,3.0,33.3333,2022,0.0,0.0,0.0,1.0
605151.SH,20230930,Train,0.1863,0.7088,0.07271736000000001,0.2628386004514673,0.0627,10.0,2022,9.0,3.0,33.3333,2022,0.0,0.0,0.0,1.0
605151.SH,20231231,Train,0.1858,0.7005999999999999,0.07080906,0.26520125606622896,0.0689,10.0,2022,9.0,3.0,33.3333,2022,0.0,0.0,0.0,1.0
605151.SH,20240331,Train,0.1858,0.7005999999999999,0.07080906,0.26520125606622896,0.0689,10.0,2023,14.0,3.0,25.0,2023,0.0,0.0,0.0,1.0
605151.SH,20240630,Train,0.1858,0.7005999999999999,0.07080906,0.26520125606622896,0.0689,10.0,2023,14.0,3.0,25.0,2023,0.0,0.0,0.0,1.0
605151.SH,20240930,Train,0.1858,0.7005999999999999,0.07080906,0.26520125606622896,0.0689,10.0,2023,14.0,3.0,25.0,2023,0.0,0.0,0.0,1.0
605151.SH,20241231,Train,0.1859,0.7171000000000001,0.07179086999999999,0.25923859991632964,0.06900000000000002,10.0,2023,14.0,3.0,25.0,2023,0.0,0.0,0.0,1.0
605169.SH,20200331,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605169.SH,20200630,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605169.SH,20200930,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605169.SH,20201231,Train,0.4318,0.7449,0.21140333000000003,0.579675124177742,0.33230000000000004,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605169.SH,20210331,Train,0.4318,0.7449,0.21140333000000003,0.579675124177742,0.33230000000000004,10.0,2020,9.0,3.0,33.3333,2020,0.0,0.0,0.0,1.0
605169.SH,20210630,Train,0.4318,0.7449,0.21140333000000003,0.579675124177742,0.33230000000000004,10.0,2020,9.0,3.0,33.3333,2020,0.0,0.0,0.0,1.0
605169.SH,20210930,Train,0.4318,0.7449,0.21140333000000003,0.579675124177742,0.33230000000000004,10.0,2020,9.0,3.0,33.3333,2020,0.0,0.0,0.0,1.0
605169.SH,20211231,Train,0.4318,0.7449,0.21140333000000003,0.579675124177742,0.33230000000000004,10.0,2020,9.0,3.0,33.3333,2020,0.0,0.0,0.0,1.0
605169.SH,20220331,Train,0.4318,0.7449,0.21140333000000003,0.579675124177742,0.33230000000000004,10.0,2021,9.0,3.0,33.3333,2021,0.0,0.0,0.0,1.0
605169.SH,20220630,Train,0.4318,0.7449,0.21140333000000003,0.579675124177742,0.33230000000000004,10.0,2021,9.0,3.0,33.3333,2021,0.0,0.0,0.0,1.0
605169.SH,20220930,Train,0.4318,0.7449,0.21140333000000003,0.579675124177742,0.33230000000000004,10.0,2021,9.0,3.0,33.3333,2021,0.0,0.0,0.0,1.0
605169.SH,20221231,Train,0.4318,0.7476,0.21141544000000004,0.577581594435527,0.33230000000000004,10.0,2021,9.0,3.0,33.3333,2021,0.0,0.0,0.0,1.0
605169.SH,20230331,Train,0.4318,0.7476,0.21141544000000004,0.577581594435527,0.33230000000000004,10.0,2022,9.0,3.0,33.3333,2022,0.0,0.0,0.0,1.0
605169.SH,20230630,Train,0.4318,0.7476,0.21141544000000004,0.577581594435527,0.33230000000000004,10.0,2022,9.0,3.0,33.3333,2022,0.0,0.0,0.0,1.0
605169.SH,20230930,Train,0.4318,0.7476,0.21141544000000004,0.577581594435527,0.33230000000000004,10.0,2022,9.0,3.0,33.3333,2022,0.0,0.0,0.0,1.0
605169.SH,20231231,Train,0.4318,0.7505999999999999,0.21143506000000004,0.5752731148414603,0.33230000000000004,10.0,2022,9.0,3.0,33.3333,2022,0.0,0.0,0.0,1.0
605169.SH,20240331,Train,0.4318,0.7505999999999999,0.21143506000000004,0.5752731148414603,0.33230000000000004,10.0,2023,12.0,6.0,50.0,2023,0.0,0.0,0.0,1.0
605169.SH,20240630,Train,0.4318,0.7505999999999999,0.21143506000000004,0.5752731148414603,0.33230000000000004,10.0,2023,12.0,6.0,50.0,2023,0.0,0.0,0.0,1.0
605169.SH,20240930,Train,0.4318,0.7505999999999999,0.21143506000000004,0.5752731148414603,0.33230000000000004,10.0,2023,12.0,6.0,50.0,2023,0.0,0.0,0.0,1.0
605169.SH,20241231,Train,0.4318,0.7449000000000001,0.21140391000000003,0.5796751241777419,0.33230000000000004,10.0,2023,12.0,6.0,50.0,2023,0.0,0.0,0.0,1.0
605186.SH,20200331,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605186.SH,20200630,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605186.SH,20200930,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605186.SH,20201231,Train,0.42,0.7626,0.19872675999999997,0.5507474429583006,0.3181,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605186.SH,20210331,Train,0.42,0.7626,0.19872675999999997,0.5507474429583006,0.3181,10.0,2020,9.0,3.0,33.3333,2020,0.0,0.0,0.0,1.0
605186.SH,20210630,Train,0.42,0.7626,0.19872675999999997,0.5507474429583006,0.3181,10.0,2020,9.0,3.0,33.3333,2020,0.0,0.0,0.0,1.0
605186.SH,20210930,Train,0.42,0.7626,0.19872675999999997,0.5507474429583006,0.3181,10.0,2020,9.0,3.0,33.3333,2020,0.0,0.0,0.0,1.0
605186.SH,20211231,Train,0.42,0.7471,0.19661937,0.5621737384553607,0.3231,10.0,2020,9.0,3.0,33.3333,2020,0.0,0.0,0.0,1.0
605186.SH,20220331,Train,0.42,0.7471,0.19661937,0.5621737384553607,0.3231,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,0.0,1.0
605186.SH,20220630,Train,0.42,0.7471,0.19661937,0.5621737384553607,0.3231,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,0.0,1.0
605186.SH,20220930,Train,0.42,0.7471,0.19661937,0.5621737384553607,0.3231,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,0.0,1.0
605186.SH,20221231,Train,0.42,0.6277999999999998,0.18636198,0.6690028671551451,0.3374,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,0.0,1.0
605186.SH,20230331,Train,0.42,0.6277999999999998,0.18636198,0.6690028671551451,0.3374,10.0,2022,8.0,3.0,37.5,2022,0.0,0.0,0.0,1.0
605186.SH,20230630,Train,0.42,0.6277999999999998,0.18636198,0.6690028671551451,0.3374,10.0,2022,8.0,3.0,37.5,2022,0.0,0.0,0.0,1.0
605186.SH,20230930,Train,0.42,0.6277999999999998,0.18636198,0.6690028671551451,0.3374,10.0,2022,8.0,3.0,37.5,2022,0.0,0.0,0.0,1.0
605186.SH,20231231,Train,0.42,0.6125999999999999,0.18484809999999996,0.6856023506366308,0.3374,10.0,2022,8.0,3.0,37.5,2022,0.0,0.0,0.0,1.0
605186.SH,20240331,Train,0.42,0.6125999999999999,0.18484809999999996,0.6856023506366308,0.3374,10.0,2023,9.0,4.0,44.44,2023,0.0,0.0,0.0,0.0
605186.SH,20240630,Train,0.42,0.6125999999999999,0.18484809999999996,0.6856023506366308,0.3374,10.0,2023,9.0,4.0,44.44,2023,0.0,0.0,0.0,0.0
605186.SH,20240930,Train,0.42,0.6125999999999999,0.18484809999999996,0.6856023506366308,0.3374,10.0,2023,9.0,4.0,44.44,2023,0.0,0.0,0.0,0.0
605186.SH,20241231,Train,0.42,0.547,0.18349134,0.7678244972577696,0.3374,10.0,2023,9.0,4.0,44.44,2023,0.0,0.0,0.0,0.0
605266.SH,20200331,Test,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605266.SH,20200630,Test,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605266.SH,20200930,Test,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605266.SH,20201231,Test,0.1678,0.6329999999999999,0.07077132,0.26508688783570306,0.013400000000000023,10.0,2019,9.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
605266.SH,20210331,Test,0.1678,0.6329999999999999,0.07077132,0.26508688783570306,0.013400000000000023,10.0,2020,11.0,4.0,36.3636,2020,0.0,0.0,0.0,1.0
605266.SH,20210630,Test,0.1678,0.6329999999999999,0.07077132,0.26508688783570306,0.013400000000000023,10.0,2020,11.0,4.0,36.3636,2020,0.0,0.0,0.0,1.0
605266.SH,20210930,Test,0.1678,0.6329999999999999,0.07077132,0.26508688783570306,0.013400000000000023,10.0,2020,11.0,4.0,36.3636,2020,0.0,0.0,0.0,1.0
605266.SH,20211231,Test,0.16620000000000001,0.6118,0.06855288000000001,0.27165740438051655,0.013200000000000017,10.0,2020,11.0,4.0,36.3636,2020,0.0,0.0,0.0,1.0
605266.SH,20220331,Test,0.16620000000000001,0.6118,0.06855288000000001,0.27165740438051655,0.013200000000000017,10.0,2021,8.0,4.0,50.0,2021,0.0,0.0,0.0,1.0
605266.SH,20220630,Test,0.16620000000000001,0.6118,0.06855288000000001,0.27165740438051655,0.013200000000000017,10.0,2021,8.0,4.0,50.0,2021,0.0,0.0,0.0,1.0
605266.SH,20220930,Test,0.16620000000000001,0.6118,0.06855288000000001,0.27165740438051655,0.013200000000000017,10.0,2021,8.0,4.0,50.0,2021,0.0,0.0,0.0,1.0
605266.SH,20221231,Test,0.1515,0.6354,0.06585153999999999,0.2384324834749764,0.01200000000000001,10.0,2021,8.0,4.0,50.0,2021,0.0,0.0,0.0,1.0
605266.SH,20230331,Test,0.1515,0.6354,0.06585153999999999,0.2384324834749764,0.01200000000000001,10.0,2022,8.0,4.0,50.0,2022,0.0,0.0,0.0,1.0
605266.SH,20230630,Test,0.1515,0.6354,0.06585153999999999,0.2384324834749764,0.01200000000000001,10.0,2022,8.0,4.0,50.0,2022,0.0,0.0,0.0,1.0
605266.SH,20230930,Test,0.1515,0.6354,0.06585153999999999,0.2384324834749764,0.01200000000000001,10.0,2022,8.0,4.0,50.0,2022,0.0,0.0,0.0,1.0
605266.SH,20231231,Test,0.1516,0.6387,0.06576276999999998,0.23735713167371222,0.012100000000000027,10.0,2022,8.0,4.0,50.0,2022,0.0,0.0,0.0,1.0
